timestamp,position_lat,position_long,distance,heart_rate,altitude,speed,power,cadence
1060643502,-138962616,1991717879,9940.97,144,1.1999999999999886,10.799,285,96
1060643503,-138962574,1991716700,9951.79,144,1.1999999999999886,10.798,292,95
1060643504,-138962588,1991715518,9962.61,143,1.1999999999999886,10.854,285,97
1060643505,-138962608,1991714329,9973.52,143,1.1999999999999886,10.952,286,95
1060643506,-138962658,1991713129,9984.53,143,1.1999999999999886,11.04,274,95
1060643507,-138962746,1991711924,9995.61,143,1.1999999999999886,11.119,281,95
1060643508,-138962850,1991710709,10006.79,143,1.1999999999999886,11.216,281,95
1060643509,-138962989,1991709488,10018.06,143,1.1999999999999886,11.307,269,95
1060643510,-138963151,1991708259,10029.42,143,1.1999999999999886,11.391,276,93
1060643511,-138963320,1991707022,10040.87,143,1,11.476,274,95
1060643512,-138963505,1991705779,10052.38,143,1,11.554,279,95
1060643513,-138963705,1991704531,10063.98,143,1,11.599,274,95
1060643514,-138963903,1991703279,10075.59,143,1,11.634,279,93
1060643515,-138964108,1991702022,10087.26,143,1,11.68,303,100
1060643516,-138964309,1991700761,10098.97,143,1,11.69,303,100
1060643517,-138964517,1991699504,10110.64,143,1,11.663,316,99
1060643518,-138964709,1991698246,10122.3,143,1,11.637,308,99
1060643519,-138964878,1991696990,10133.93,143,0.8000000000000114,11.607,308,101
1060643520,-138965035,1991695734,10145.53,143,0.8000000000000114,11.57,297,98
1060643521,-138965181,1991694480,10157.09,145,0.8000000000000114,11.538,311,99
1060643522,-138965303,1991693229,10168.61,145,0.8000000000000114,11.508,311,100
1060643523,-138965405,1991691977,10180.12,145,0.8000000000000114,11.48,320,102
1060643524,-138965491,1991690770,10191.21,145,0.8000000000000114,11.45,316,100
1060643525,-138965514,1991689521,10202.65,145,0.8000000000000114,11.411,314,100
1060643526,-138965484,1991688278,10214.04,145,1,11.377,332,103
1060643527,-138965423,1991687039,10225.41,145,1,11.326,316,99
1060643528,-138965343,1991685809,10236.7,144,1,11.255,303,100
1060643529,-138965242,1991684588,10247.92,144,1.1999999999999886,11.173,303,99
1060643530,-138965134,1991683376,10259.07,144,1.1999999999999886,11.095,316,101
1060643531,-138964992,1991682179,10270.12,143,1.1999999999999886,11.01,308,99
1060643532,-138964828,1991680992,10281.1,143,1.3999999999999773,10.931,322,100
1060643533,-138964632,1991679820,10291.99,143,1.3999999999999773,10.848,314,99
1060643534,-138964405,1991678662,10302.8,143,1.6000000000000227,10.762,311,101
1060643535,-138964156,1991677519,10313.52,143,1.8000000000000114,10.681,311,99
1060643536,-138963874,1991676392,10324.18,143,1.8000000000000114,10.612,316,99
1060643537,-138963568,1991675279,10334.76,143,2,10.529,291,98
1060643538,-138963241,1991674182,10345.26,143,2,10.475,311,100
1060643539,-138962890,1991673097,10355.72,144,2.1999999999999886,10.426,303,98
1060643540,-138962510,1991672029,10366.12,144,2.1999999999999886,10.386,311,100
1060643541,-138962099,1991670974,10376.51,145,2.1999999999999886,10.374,304,100
1060643542,-138961697,1991669917,10386.89,145,2.3999999999999773,10.369,304,97
1060643543,-138961275,1991668868,10397.26,145,2.3999999999999773,10.374,292,98
1060643544,-138960803,1991667840,10407.65,144,2.3999999999999773,10.377,308,99
1060643545,-138960267,1991666845,10418.04,144,2.3999999999999773,10.398,291,98
1060643546,-138959683,1991665874,10428.45,144,2.3999999999999773,10.411,291,98
1060643547,-138959060,1991664927,10438.88,144,2.3999999999999773,10.432,304,98
1060643548,-138958432,1991663979,10449.34,144,2.3999999999999773,10.488,311,100
1060643549,-138957754,1991663055,10459.89,145,2.3999999999999773,10.578,340,102
1060643550,-138957082,1991662117,10470.51,145,2.3999999999999773,10.674,303,100
1060643551,-138956413,1991661165,10481.22,145,2.3999999999999773,10.708,292,96
1060643552,-138955749,1991660206,10491.94,145,2.3999999999999773,10.721,285,98
1060643553,-138955079,1991659253,10502.66,145,2.3999999999999773,10.734,303,97
1060643554,-138954414,1991658295,10513.42,145,2.3999999999999773,10.758,304,99
1060643555,-138953754,1991657332,10524.19,145,2.3999999999999773,10.775,291,98
1060643556,-138953121,1991656345,10534.97,145,2.3999999999999773,10.78,286,97
1060643557,-138952505,1991655346,10545.75,144,2.3999999999999773,10.783,292,96
1060643558,-138951895,1991654343,10556.53,144,2.3999999999999773,10.784,285,97
1060643559,-138951303,1991653328,10567.31,144,2.3999999999999773,10.773,269,93
1060643560,-138950711,1991652317,10578.08,144,2.3999999999999773,10.754,269,97
1060643561,-138950111,1991651311,10588.83,144,2.3999999999999773,10.755,308,98
1060643562,-138949492,1991650317,10599.6,145,2.3999999999999773,10.768,291,97
1060643563,-138948885,1991649313,10610.39,145,2.3999999999999773,10.77,286,96
1060643564,-138948289,1991648302,10621.17,146,2.3999999999999773,10.767,279,97
1060643565,-138947680,1991647302,10631.94,146,2.3999999999999773,10.755,269,93
1060643566,-138947039,1991646323,10642.69,146,2.3999999999999773,10.739,267,92
1060643567,-138946366,1991645370,10653.43,146,2.3999999999999773,10.725,271,92
1060643568,-138945649,1991644451,10664.15,146,2.3999999999999773,10.712,269,93
1060643569,-138944788,1991643672,10674.87,146,2.3999999999999773,10.704,276,94
1060643570,-138943827,1991643028,10685.58,147,2.3999999999999773,10.698,276,93
1060643571,-138942837,1991642425,10696.32,147,2.3999999999999773,10.759,281,95
1060643572,-138941867,1991641777,10707.12,147,2.3999999999999773,10.847,274,95
1060643573,-138940985,1991640998,10718.02,147,2.3999999999999773,10.921,276,93
1060643574,-138940247,1991640076,10728.98,149,2.3999999999999773,10.938,274,94
1060643575,-138939670,1991639047,10739.9,150,2.1999999999999886,10.916,267,92
1060643576,-138939243,1991637940,10750.83,150,2.1999999999999886,10.904,269,93
1060643577,-138938885,1991636806,10761.73,151,2.1999999999999886,10.901,271,92
1060643578,-138938573,1991635657,10772.65,151,2.1999999999999886,10.911,276,94
1060643579,-138938247,1991634508,10783.58,151,2.1999999999999886,10.93,271,95
1060643580,-138937989,1991633382,10794.16,151,2.1999999999999886,10.965,281,95
1060643581,-138937723,1991632214,10805.14,151,2.1999999999999886,10.986,281,94
1060643582,-138937419,1991631054,10816.13,151,2.1999999999999886,10.967,281,96
1060643583,-138937052,1991629915,10827.09,151,2.1999999999999886,10.945,279,95
1060643584,-138936596,1991628813,10838.03,151,2.1999999999999886,10.93,286,96
1060643585,-138935995,1991627787,10848.96,151,2.1999999999999886,10.922,292,96
1060643586,-138935250,1991626866,10859.88,151,2.1999999999999886,10.9,276,95
1060643587,-138934425,1991626019,10870.78,151,2.1999999999999886,10.881,279,95
1060643588,-138933539,1991625243,10881.67,151,2.1999999999999886,10.87,286,94
1060643589,-138932614,1991624516,10892.52,151,2.1999999999999886,10.85,276,94
1060643590,-138931660,1991623827,10903.4,152,2.1999999999999886,10.865,281,95
1060643591,-138930677,1991623176,10914.29,152,2.1999999999999886,10.932,276,95
1060643592,-138929660,1991622562,10925.28,152,2.1999999999999886,11.014,286,93
1060643593,-138928617,1991621979,10936.33,152,2.1999999999999886,11.078,279,94
1060643594,-138927557,1991621417,10947.43,152,2.1999999999999886,11.09,281,95
1060643595,-138926486,1991620878,10958.52,152,2.1999999999999886,11.071,286,96
1060643596,-138925403,1991620372,10969.58,152,2.1999999999999886,11.063,286,96
1060643597,-138924295,1991619922,10980.66,152,2.1999999999999886,11.068,291,98
1060643598,-138923169,1991619517,10991.75,152,2.1999999999999886,11.121,279,95
1060643599,-138922017,1991619166,11002.91,151,2.1999999999999886,11.178,292,97
1060643600,-138920825,1991618959,11014.14,151,2.1999999999999886,11.266,303,100
1060643601,-138919609,1991618874,11025.45,151,2.1999999999999886,11.358,298,98
1060643602,-138918380,1991618912,11036.87,150,2.1999999999999886,11.439,286,95
1060643603,-138917152,1991619056,11048.34,150,2.1999999999999886,11.503,274,95
1060643604,-138915925,1991619256,11059.87,150,2.1999999999999886,11.525,274,93
1060643605,-138914707,1991619503,11071.39,148,2.1999999999999886,11.491,265,94
1060643606,-138913498,1991619776,11082.87,148,2.1999999999999886,11.486,281,94
1060643607,-138912278,1991620008,11094.37,148,2.1999999999999886,11.49,276,94
1060643608,-138911047,1991620160,11105.86,149,2.1999999999999886,11.499,271,92
1060643609,-138909819,1991620325,11117.35,149,2.1999999999999886,11.441,265,94
1060643610,-138908593,1991620385,11128.77,149,2.1999999999999886,11.372,267,92
1060643611,-138907418,1991620055,11140.11,149,2.1999999999999886,11.326,269,93
1060643612,-138906312,1991619531,11151.43,148,2.1999999999999886,11.296,265,92
1060643613,-138905162,1991619185,11162.7,148,2.1999999999999886,11.219,271,91
1060643614,-138904112,1991619723,11173.82,146,2.3999999999999773,11.005,276,91
1060643615,-138903692,1991620776,11184.69,146,3,10.702,281,94
1060643616,-138904369,1991621661,11195.1,146,3.6000000000000227,10.147,286,94
1060643617,-138905249,1991622284,11205.05,146,4.199999999999989,9.748,286,95
1060643618,-138906158,1991622781,11214.61,146,4.800000000000011,9.397,271,92
1060643619,-138907068,1991623191,11223.85,145,5.199999999999989,9.078,281,94
1060643620,-138907963,1991623552,11232.78,145,5.600000000000023,8.788,279,95
1060643621,-138908856,1991623833,11241.44,145,6,8.542,298,95
1060643622,-138909749,1991624015,11249.88,145,6.399999999999977,8.332,274,93
1060643623,-138910630,1991624131,11258.11,145,6.800000000000011,8.149,281,95
1060643624,-138911496,1991624219,11266.19,145,7.199999999999989,7.978,271,93
1060643625,-138912347,1991624289,11274.09,144,7.399999999999977,7.83,286,97
1060643626,-138913181,1991624367,11281.85,144,7.800000000000011,7.698,292,97
1060643627,-138914000,1991624465,11289.49,144,8.199999999999989,7.559,286,96
1060643628,-138914788,1991624642,11296.97,143,8.399999999999977,7.401,281,95
1060643629,-138915432,1991625077,11304.28,144,8.800000000000011,7.205,281,94
1060643630,-138915651,1991625805,11311.39,144,9.199999999999989,7.054,271,93
1060643631,-138915538,1991626567,11318.47,144,9.399999999999977,7.123,271,93
1060643632,-138915263,1991627302,11325.69,144,9.399999999999977,7.293,276,92
1060643633,-138914862,1991627999,11333.09,144,9.399999999999977,7.503,279,97
1060643634,-138914331,1991628633,11340.71,144,9.600000000000023,7.734,285,97
1060643635,-138913666,1991629159,11348.57,144,9.600000000000023,7.97,291,96
1060643636,-138912885,1991629469,11356.39,144,9.600000000000023,8.177,286,96
1060643637,-138911997,1991629492,11364.67,145,9.600000000000023,8.372,286,95
1060643638,-138911102,1991629306,11373.15,145,9.600000000000023,8.564,276,95
1060643639,-138910213,1991629017,11381.82,145,9.600000000000023,8.762,281,92
1060643640,-138909323,1991628662,11390.69,145,9.600000000000023,8.962,267,92
1060643641,-138908433,1991628255,11399.76,145,9.600000000000023,9.142,276,93
1060643642,-138907539,1991627812,11409,145,9.600000000000023,9.325,281,94
1060643643,-138906628,1991627355,11418.43,145,9.600000000000023,9.505,274,94
1060643644,-138905711,1991626874,11428.02,145,9.600000000000023,9.671,281,93
1060643645,-138904774,1991626389,11437.78,145,9.600000000000023,9.834,279,96
1060643646,-138903820,1991625901,11447.69,144,9.600000000000023,9.987,286,95
1060643647,-138902843,1991625420,11457.77,145,9.600000000000023,10.132,276,94
1060643648,-138901851,1991624939,11467.98,145,9.600000000000023,10.255,274,95
1060643649,-138900860,1991624428,11478.29,145,9.600000000000023,10.37,281,94
1060643650,-138899867,1991623892,11488.73,145,9.600000000000023,10.481,271,92
1060643651,-138898848,1991623382,11499.27,145,9.600000000000023,10.581,271,94
1060643652,-138897756,1991623042,11509.91,143,9.600000000000023,10.687,276,93
1060643653,-138896601,1991623064,11520.67,143,9.600000000000023,10.809,267,92
1060643654,-138895482,1991623410,11531.54,143,9.600000000000023,10.938,265,92
1060643655,-138894410,1991623926,11542.56,141,9.399999999999977,11.061,269,91
1060643656,-138893361,1991624513,11553.68,143,9.399999999999977,11.162,271,92
1060643657,-138892453,1991625316,11564.92,143,9.399999999999977,11.287,271,94
1060643658,-138891606,1991626195,11576.15,143,9.600000000000023,11.111,269,94
1060643659,-138890721,1991626989,11587.1,143,10.199999999999989,10.799,276,92
1060643660,-138889844,1991627739,11597.74,143,10.600000000000023,10.452,267,91
1060643661,-138888990,1991628457,11608.01,144,11.199999999999989,10.111,267,92
1060643662,-138888161,1991629150,11617.97,144,11.600000000000023,9.803,276,92
1060643663,-138887356,1991629824,11627.65,144,12,9.544,271,91
1060643664,-138886590,1991630503,11637.09,144,12.200000000000045,9.352,256,92
1060643665,-138885835,1991631175,11646.4,144,12.399999999999977,9.294,258,90
1060643666,-138885052,1991631813,11655.73,144,12.399999999999977,9.387,262,92
1060643667,-138884316,1991632530,11665.23,144,12.399999999999977,9.594,262,91
1060643668,-138883848,1991633471,11674.94,144,12.399999999999977,9.801,256,89
1060643669,-138883660,1991634530,11684.81,144,12.399999999999977,9.903,258,89
1060643670,-138883615,1991635612,11694.75,144,12.399999999999977,9.945,252,90
1060643671,-138883642,1991636699,11704.72,144,12.399999999999977,9.998,267,90
1060643672,-138883721,1991637792,11714.76,144,12.399999999999977,10.065,258,91
1060643673,-138883853,1991638885,11724.87,144,12.399999999999977,10.142,262,91
1060643674,-138884053,1991639979,11735.07,144,12.600000000000023,10.239,262,92
1060643675,-138884354,1991641061,11745.38,144,12.399999999999977,10.38,271,92
1060643676,-138884868,1991642074,11755.87,144,12.200000000000045,10.611,271,93
1060643677,-138885845,1991642686,11766.72,144,11.800000000000011,11.085,281,93
1060643678,-138887057,1991642852,11778.1,144,11.199999999999989,11.647,271,93
1060643679,-138888341,1991642864,11790.03,143,10.600000000000023,12.189,276,93
1060643680,-138889674,1991642979,11802.5,143,10,12.691,267,93
1060643681,-138890693,1991643869,11815.4,143,9.600000000000023,13.065,267,92
1060643682,-138891030,1991645258,11828.55,142,9.399999999999977,13.166,267,92
1060643683,-138891048,1991646695,11841.71,142,9.399999999999977,13.133,271,92
1060643684,-138890956,1991648123,11854.81,142,9.600000000000023,13.054,267,90
1060643685,-138890847,1991649541,11867.84,142,9.600000000000023,12.974,267,90
1060643686,-138890948,1991650949,11880.79,142,9.600000000000023,12.94,258,91
1060643687,-138891273,1991652321,11893.73,142,9.600000000000023,12.916,256,92
1060643688,-138891620,1991653685,11906.64,142,9.600000000000023,12.893,262,91
1060643689,-138891739,1991655087,11919.53,142,9.600000000000023,12.874,254,90
1060643690,-138891631,1991656487,11932.41,142,9.600000000000023,12.849,262,91
1060643691,-138891424,1991657871,11945.23,142,9.600000000000023,12.797,262,91
1060643692,-138891185,1991659242,11957.98,142,9.600000000000023,12.655,258,89
1060643693,-138890922,1991660543,11970.14,142,9.600000000000023,12.505,258,90
1060643694,-138890637,1991661871,11982.58,142,9.600000000000023,12.365,252,91
1060643695,-138890365,1991663186,11994.88,142,9.600000000000023,12.237,252,89
1060643696,-138890105,1991664491,12007.07,142,9.600000000000023,12.121,254,91
1060643697,-138889760,1991665760,12019.14,142,9.600000000000023,12.018,262,90
1060643698,-138889204,1991666938,12031.12,142,9.600000000000023,11.924,254,89
1060643699,-138888422,1991667963,12043.01,142,9.399999999999977,11.828,258,90
1060643700,-138887501,1991668848,12054.79,142,9.399999999999977,11.741,258,91
1060643701,-138886472,1991669586,12066.5,142,9.399999999999977,11.656,254,91
1060643702,-138885334,1991670110,12078.11,142,9.399999999999977,11.57,248,90
1060643703,-138884106,1991670235,12089.65,142,9.399999999999977,11.483,258,92
1060643704,-138882944,1991669830,12101.1,142,9.399999999999977,11.402,262,93
1060643705,-138881909,1991669165,12112.47,142,9.399999999999977,11.352,262,91
1060643706,-138880931,1991668419,12123.83,142,9.399999999999977,11.35,262,91
1060643707,-138879917,1991667724,12135.2,142,9.600000000000023,11.382,258,89
1060643708,-138878737,1991667397,12146.61,142,9.600000000000023,11.412,262,91
1060643709,-138877505,1991667407,12158.03,142,9.600000000000023,11.435,267,91
1060643710,-138876273,1991667372,12169.49,142,9.600000000000023,11.447,262,91
1060643711,-138875179,1991666827,12180.95,142,9.600000000000023,11.436,261,90
1060643712,-138874440,1991665838,12192.36,141,9.600000000000023,11.376,262,91
1060643713,-138873932,1991664711,12203.71,141,9.600000000000023,11.31,267,90
1060643714,-138873493,1991663561,12215.01,141,9.600000000000023,11.253,267,91
1060643715,-138873050,1991662420,12226.25,141,9.600000000000023,11.236,262,90
1060643716,-138872496,1991661328,12237.5,141,9.600000000000023,11.251,261,93
1060643717,-138871646,1991660462,12248.77,141,9.600000000000023,11.274,267,89
1060643718,-138870568,1991659893,12260.06,141,9.600000000000023,11.291,267,92
1060643719,-138869409,1991659516,12271.36,141,9.600000000000023,11.304,271,90
1060643720,-138868202,1991659346,12282.68,141,9.600000000000023,11.314,267,90
1060643721,-138866987,1991659432,12294.01,141,9.600000000000023,11.326,262,91
1060643722,-138865851,1991659873,12305.35,141,9.600000000000023,11.35,262,90
1060643723,-138864942,1991660697,12316.73,141,9.600000000000023,11.388,271,91
1060643724,-138864276,1991661741,12328.15,141,9.600000000000023,11.452,281,95
1060643725,-138863738,1991662870,12339.65,141,9.600000000000023,11.516,276,94
1060643726,-138863274,1991664039,12351.19,141,9.600000000000023,11.572,271,93
1060643727,-138862848,1991665230,12362.8,141,9.600000000000023,11.627,276,94
1060643728,-138862436,1991666432,12374.47,141,9.600000000000023,11.68,276,93
1060643729,-138862027,1991667640,12386.17,141,9.600000000000023,11.717,261,90
1060643730,-138861613,1991668852,12397.92,141,9.600000000000023,11.75,262,90
1060643731,-138861153,1991670049,12409.68,141,9.600000000000023,11.778,262,92
1060643732,-138860579,1991671199,12421.48,141,9.600000000000023,11.798,258,89
1060643733,-138859903,1991672292,12433.3,141,9.600000000000023,11.818,262,91
1060643734,-138859166,1991673344,12445.11,141,9.600000000000023,11.81,252,91
1060643735,-138858454,1991674415,12456.93,141,9.600000000000023,11.811,262,91
1060643736,-138857965,1991675600,12468.72,141,9.800000000000011,11.742,254,91
1060643737,-138857839,1991676865,12480.41,141,9.800000000000011,11.61,261,92
1060643738,-138858031,1991678109,12491.96,141,9.800000000000011,11.472,267,92
1060643739,-138858407,1991679294,12503.36,141,10,11.341,267,92
1060643740,-138858888,1991680425,12514.65,141,10,11.216,267,92
1060643741,-138859431,1991681511,12525.81,141,10,11.1,262,90
1060643742,-138860015,1991682562,12536.86,142,10.199999999999989,10.99,265,92
1060643743,-138860630,1991683582,12547.8,143,10.199999999999989,10.895,267,92
1060643744,-138861261,1991684581,12558.66,143,10.199999999999989,10.814,262,91
1060643745,-138861910,1991685558,12569.45,143,10.399999999999977,10.748,271,93
1060643746,-138862646,1991686460,12580.18,144,10.399999999999977,10.708,261,93
1060643747,-138863475,1991687271,12590.88,144,10.399999999999977,10.68,276,94
1060643748,-138864371,1991688005,12601.58,144,10.399999999999977,10.676,276,94
1060643749,-138865248,1991688702,12611.92,144,10.399999999999977,10.735,274,93
1060643750,-138866138,1991689460,12622.71,144,10.399999999999977,10.839,276,92
1060643751,-138866924,1991690342,12633.61,143,10.399999999999977,10.921,267,92
1060643752,-138867475,1991691397,12644.57,142,10.399999999999977,10.983,271,92
1060643753,-138867781,1991692557,12655.6,142,10.399999999999977,11.056,262,91
1060643754,-138867948,1991693756,12666.7,142,10.399999999999977,11.126,271,92
1060643755,-138868144,1991694958,12677.87,142,10.399999999999977,11.212,311,99
1060643756,-138868634,1991696080,12689.14,142,10.399999999999977,11.315,308,99
1060643757,-138869361,1991697077,12700.51,142,10.399999999999977,11.409,304,99
1060643758,-138870213,1991697983,12711.97,142,10.399999999999977,11.488,286,97
1060643759,-138871115,1991698846,12723.48,142,10.399999999999977,11.484,298,98
1060643760,-138871964,1991699754,12734.94,142,10.399999999999977,11.437,285,98
1060643761,-138872567,1991700836,12746.36,142,10.399999999999977,11.381,274,95
1060643762,-138872697,1991702061,12757.71,142,10.399999999999977,11.33,281,94
1060643763,-138872493,1991703280,12769.04,142,10.399999999999977,11.306,281,95
1060643764,-138872137,1991704464,12780.36,143,10.399999999999977,11.31,281,95
1060643765,-138871699,1991705617,12791.67,143,10.399999999999977,11.31,281,94
1060643766,-138871216,1991706749,12802.96,144,10.399999999999977,11.267,286,96
1060643767,-138870634,1991707826,12814.21,144,10.399999999999977,11.225,279,96
1060643768,-138870040,1991708893,12825.43,144,10.399999999999977,11.184,279,96
1060643769,-138869486,1991709976,12836.6,144,10.399999999999977,11.152,291,94
1060643770,-138868957,1991711068,12847.74,144,10.399999999999977,11.124,286,96
1060643771,-138868428,1991712157,12858.86,144,10.399999999999977,11.09,276,96
1060643772,-138867903,1991713249,12869.98,144,10.399999999999977,11.141,298,96
1060643773,-138867375,1991714345,12881.15,144,10.399999999999977,11.211,286,97
1060643774,-138866860,1991715458,12892.42,144,10.399999999999977,11.28,281,94
1060643775,-138866347,1991716577,12903.73,144,10.399999999999977,11.344,286,96
1060643776,-138865834,1991717707,12915.12,144,10.399999999999977,11.407,286,98
1060643777,-138865332,1991718844,12926.54,144,10.399999999999977,11.412,322,100
1060643778,-138864831,1991719982,12937.95,144,10.399999999999977,11.388,311,99
1060643779,-138864317,1991721111,12949.33,144,10.399999999999977,11.358,304,101
1060643780,-138863803,1991722235,12960.68,144,10.399999999999977,11.343,311,99
1060643781,-138863296,1991723363,12972.03,143,10.399999999999977,11.348,304,99
1060643782,-138862796,1991724495,12983.39,142,10.399999999999977,11.375,304,98
1060643783,-138862309,1991725638,12994.79,142,10.399999999999977,11.404,286,96
1060643784,-138861827,1991726785,13006.21,141,10.399999999999977,11.44,279,95
1060643785,-138861324,1991727927,13017.67,141,10.399999999999977,11.417,261,91
1060643786,-138860848,1991729073,13029.06,141,10.399999999999977,11.347,276,93
1060643787,-138860372,1991730211,13040.38,141,10.399999999999977,11.295,281,95
1060643788,-138859897,1991731346,13051.66,141,10.399999999999977,11.251,281,94
1060643789,-138859429,1991732476,13062.89,141,10.399999999999977,11.209,271,93
1060643790,-138858968,1991733606,13074.09,141,10.399999999999977,11.161,271,93
1060643791,-138858508,1991734731,13085.23,142,10.399999999999977,11.118,286,95
1060643792,-138858052,1991735852,13096.34,140,10.399999999999977,11.091,286,93
1060643793,-138857594,1991736970,13107.43,140,10.399999999999977,11.062,271,94
1060643794,-138857148,1991738088,13118.47,139,10.399999999999977,11.025,276,93
1060643795,-138856735,1991739216,13129.49,139,10.399999999999977,10.995,276,94
1060643796,-138856388,1991740363,13140.48,140,10.399999999999977,10.965,271,92
1060643797,-138856107,1991741526,13151.45,142,10.399999999999977,10.995,281,92
1060643798,-138855853,1991742703,13162.5,142,10.399999999999977,11.071,276,94
1060643799,-138855711,1991743905,13173.6,142,10.399999999999977,11.142,276,92
1060643800,-138855764,1991745122,13184.8,142,10.399999999999977,11.212,267,92
1060643801,-138856102,1991746298,13196.05,142,10.199999999999989,11.278,258,91
1060643802,-138856678,1991747384,13207.37,142,10.199999999999989,11.358,262,89
1060643803,-138857412,1991748381,13218.78,144,10.199999999999989,11.431,258,89
1060643804,-138858279,1991749269,13230.23,144,10.199999999999989,11.468,267,91
1060643805,-138859240,1991749986,13241.33,145,10.399999999999977,11.437,267,93
1060643806,-138860338,1991750539,13252.72,145,10.600000000000023,11.33,262,91
1060643807,-138861504,1991750877,13263.98,145,10.800000000000011,11.181,262,91
1060643808,-138862688,1991751050,13275.08,145,11,11.02,267,91
1060643809,-138863867,1991751018,13286.03,145,11.399999999999977,10.86,256,92
1060643810,-138865009,1991750803,13296.81,147,11.600000000000023,10.683,267,91
1060643811,-138866090,1991750431,13307.39,148,12,10.462,262,90
1060643812,-138867097,1991749943,13317.75,148,12.200000000000045,10.249,267,90
1060643813,-138868018,1991749342,13327.91,148,12.200000000000045,10.101,262,90
1060643814,-138868863,1991748653,13337.98,147,12.399999999999977,10.019,271,90
1060643815,-138869605,1991747862,13347.98,147,12.399999999999977,9.984,267,91
1060643816,-138870304,1991747033,13357.96,147,12.399999999999977,9.97,267,91
1060643817,-138870974,1991746179,13367.95,147,12.600000000000023,10.002,271,91
1060643818,-138871665,1991745334,13377.99,148,12.600000000000023,10.091,276,91
1060643819,-138872402,1991744514,13388.15,148,12.600000000000023,10.192,281,94
1060643820,-138873245,1991743794,13398.38,148,12.600000000000023,10.261,271,91
1060643821,-138874223,1991743266,13408.69,148,12.600000000000023,10.323,271,91
1060643822,-138875306,1991743004,13419.04,148,12.799999999999955,10.364,267,93
1060643823,-138876425,1991743001,13429.43,148,12.799999999999955,10.413,271,92
1060643824,-138877539,1991743161,13439.87,149,12.799999999999955,10.443,262,92
1060643825,-138878645,1991743376,13450.32,149,13,10.454,261,92
1060643826,-138879761,1991743546,13460.78,150,13.200000000000045,10.446,267,91
1060643827,-138880872,1991743729,13471.22,149,13.200000000000045,10.398,256,91
1060643828,-138881966,1991743964,13481.58,147,13.399999999999977,10.338,267,92
1060643829,-138883041,1991744249,13491.89,147,13.600000000000023,10.253,262,90
1060643830,-138884103,1991744527,13502.06,147,13.799999999999955,10.077,262,91
1060643831,-138885142,1991744819,13512.05,147,14,9.897,262,90
1060643832,-138886152,1991745138,13521.86,147,14.200000000000045,9.723,262,88
1060643833,-138887131,1991745492,13531.5,147,14.399999999999977,9.548,254,89
1060643834,-138888077,1991745880,13540.96,147,14.600000000000023,9.37,241,87
1060643835,-138888978,1991746324,13550.25,146,14.799999999999955,9.209,249,89
1060643836,-138889748,1991746935,13559.4,145,15,9.073,249,86
1060643837,-138890026,1991747859,13568.43,145,15.200000000000045,8.975,254,88
1060643838,-138889832,1991748817,13577.38,146,15.399999999999977,8.952,254,87
1060643839,-138889486,1991749737,13586.36,144,15.399999999999977,8.989,249,88
1060643840,-138889248,1991750682,13595.38,144,15.600000000000023,9.034,254,87
1060643841,-138889726,1991751520,13604.46,144,15.600000000000023,9.136,249,88
1060643842,-138890517,1991752132,13613.7,144,15.399999999999977,9.342,248,90
1060643843,-138891374,1991752690,13623.15,144,15.399999999999977,9.524,249,88
1060643844,-138892257,1991753240,13632.77,143,15.200000000000045,9.682,267,91
1060643845,-138892925,1991754050,13642.54,144,15.200000000000045,9.86,262,91
1060643846,-138893114,1991755102,13652.47,144,15.200000000000045,9.941,262,90
1060643847,-138892690,1991756084,13662.43,144,15.200000000000045,10.004,271,92
1060643848,-138891921,1991756862,13672.53,145,15.200000000000045,10.19,271,92
1060643849,-138890960,1991757425,13682.85,145,15,10.414,276,93
1060643850,-138889911,1991757862,13693.38,145,15,10.627,274,94
1060643851,-138888826,1991758274,13704.13,145,14.799999999999955,10.849,276,94
1060643852,-138887725,1991758708,13715.1,145,14.600000000000023,11.088,286,93
1060643853,-138886640,1991759250,13726.34,145,14.399999999999977,11.353,271,93
1060643854,-138885746,1991760105,13737.86,144,14,11.675,267,91
1060643855,-138885524,1991761363,13749.77,144,13.200000000000045,12.153,258,90
1060643856,-138885735,1991762699,13762.2,144,12.600000000000023,12.625,256,89
1060643857,-138886039,1991764061,13775.01,143,11.800000000000011,12.957,258,90
1060643858,-138886120,1991765480,13788.1,143,11.399999999999977,13.155,262,90
1060643859,-138885508,1991766745,13801.21,143,11.399999999999977,13.01,271,93
1060643860,-138884425,1991767606,13813.99,143,12,12.496,261,92
1060643861,-138883267,1991768241,13826.17,143,12.600000000000023,11.848,276,92
1060643862,-138882179,1991768760,13837.3,142,13.399999999999977,11.195,267,92
1060643863,-138881139,1991769308,13848.16,142,14.200000000000045,10.521,276,95
1060643864,-138880389,1991770102,13858.34,143,14.799999999999955,9.881,286,95
1060643865,-138880255,1991771139,13868.04,143,15.200000000000045,9.569,276,94
1060643866,-138880453,1991772156,13877.56,143,15.200000000000045,9.493,271,93
1060643867,-138880777,1991773141,13887.07,143,15.399999999999977,9.519,271,92
1060643868,-138881225,1991774081,13896.65,142,15.200000000000045,9.637,267,91
1060643869,-138881779,1991774982,13906.39,142,15.200000000000045,9.841,271,92
1060643870,-138882474,1991775813,13916.39,142,15,10.15,262,92
